session_id,product_id,position,clicked,price_pln,category,quality_score,user_preferred_category
5491,prod_5491_10,10,0,426.31,Ksiazki,0.291,Ksiazki
5492,prod_5492_1,1,1,92.07,Ksiazki,0.531,Ksiazki
5492,prod_5492_2,2,0,136.83,Elektronika,0.348,Ksiazki
5492,prod_5492_3,3,0,548.83,Ksiazki,0.273,Ksiazki
5492,prod_5492_4,4,0,289.29,Ksiazki,0.958,Ksiazki
5492,prod_5492_5,5,1,422.52,Ksiazki,0.35,Ksiazki
5492,prod_5492_6,6,0,580.06,Ksiazki,0.694,Ksiazki
5492,prod_5492_7,7,0,164.88,Ksiazki,0.188,Ksiazki
5492,prod_5492_8,8,0,198.84,Elektronika,0.698,Ksiazki
5493,prod_5493_1,1,0,98.64,Elektronika,0.449,Elektronika
5493,prod_5493_2,2,1,146.53,Elektronika,0.774,Elektronika
5493,prod_5493_3,3,0,148.66,Elektronika,0.458,Elektronika
5493,prod_5493_4,4,0,131.15,Elektronika,0.656,Elektronika
5493,prod_5493_5,5,0,754.39,Elektronika,0.199,Elektronika
5493,prod_5493_6,6,0,833.65,Elektronika,0.373,Elektronika
5493,prod_5493_7,7,0,334.99,Elektronika,0.903,Elektronika
5493,prod_5493_8,8,0,151.22,Elektronika,0.495,Elektronika
5494,prod_5494_1,1,0,229.19,Elektronika,0.279,Elektronika
5494,prod_5494_2,2,1,419.61,Elektronika,0.66,Elektronika
5494,prod_5494_3,3,0,106.48,Elektronika,0.394,Elektronika
5494,prod_5494_4,4,0,447.01,Elektronika,0.256,Elektronika
5494,prod_5494_5,5,0,160.95,Elektronika,0.452,Elektronika
5494,prod_5494_6,6,0,442.95,Elektronika,0.677,Elektronika
5494,prod_5494_7,7,0,444.68,Elektronika,0.819,Elektronika
5494,prod_5494_8,8,0,283.95,Elektronika,0.917,Elektronika
5494,prod_5494_9,9,1,556.24,Elektronika,0.555,Elektronika
5494,prod_5494_10,10,0,548.51,Elektronika,0.1,Elektronika
5494,prod_5494_11,11,0,81.03,Elektronika,0.431,Elektronika
5494,prod_5494_12,12,0,522.75,Elektronika,0.534,Elektronika
5495,prod_5495_1,1,0,930.41,Odziez,0.1,Ksiazki
5495,prod_5495_2,2,0,381.85,Ksiazki,0.347,Ksiazki
5495,prod_5495_3,3,0,443.9,Ksiazki,0.591,Ksiazki
5495,prod_5495_4,4,0,331.32,Ksiazki,0.381,Ksiazki
5495,prod_5495_5,5,0,216.42,Elektronika,0.232,Ksiazki
5495,prod_5495_6,6,0,169.15,Ksiazki,0.966,Ksiazki
5495,prod_5495_7,7,0,452.75,Ksiazki,0.745,Ksiazki
5495,prod_5495_8,8,0,50.15,Ksiazki,0.56,Ksiazki
5495,prod_5495_9,9,0,66.71,Ksiazki,0.416,Ksiazki
5495,prod_5495_10,10,0,192.08,Ksiazki,0.481,Ksiazki
5496,prod_5496_1,1,0,380.79,Odziez,0.142,Odziez
5496,prod_5496_2,2,0,404.12,Odziez,0.616,Odziez
5496,prod_5496_3,3,1,181.47,Odziez,0.346,Odziez
5496,prod_5496_4,4,0,213.81,Odziez,0.217,Odziez
5496,prod_5496_5,5,0,70.92,Odziez,0.558,Odziez
5496,prod_5496_6,6,0,659.11,Odziez,0.4,Odziez
5496,prod_5496_7,7,0,615.37,Odziez,0.1,Odziez
5496,prod_5496_8,8,0,31.6,Elektronika,0.1,Odziez
5496,prod_5496_9,9,0,67.05,Odziez,0.428,Odziez
5496,prod_5496_10,10,0,2519.99,Odziez,0.949,Odziez
5496,prod_5496_11,11,0,98.63,Odziez,0.21,Odziez
5496,prod_5496_12,12,0,123.28,Odziez,0.811,Odziez
5497,prod_5497_1,1,0,157.25,Odziez,0.47,Odziez
5497,prod_5497_2,2,0,43.65,Odziez,0.372,Odziez
5497,prod_5497_3,3,0,283.03,Odziez,0.694,Odziez
5497,prod_5497_4,4,0,127.83,Odziez,0.639,Odziez
5497,prod_5497_5,5,0,444.1,Odziez,0.1,Odziez
5497,prod_5497_6,6,0,57.33,Odziez,0.662,Odziez
5497,prod_5497_7,7,0,105.22,Elektronika,0.829,Odziez
5497,prod_5497_8,8,0,100.38,Odziez,0.602,Odziez
5497,prod_5497_9,9,0,467.79,Odziez,0.2,Odziez
5497,prod_5497_10,10,0,1715.31,Ksiazki,0.209,Odziez
5497,prod_5497_11,11,0,221.79,Odziez,0.438,Odziez
5498,prod_5498_1,1,0,561.97,Ksiazki,0.462,Ksiazki
5498,prod_5498_2,2,0,215.5,Ksiazki,0.195,Ksiazki
5498,prod_5498_3,3,0,296.9,Elektronika,0.149,Ksiazki
5498,prod_5498_4,4,0,179.83,Elektronika,0.458,Ksiazki
5498,prod_5498_5,5,0,499.94,Ksiazki,0.149,Ksiazki
5498,prod_5498_6,6,0,81.81,Ksiazki,0.579,Ksiazki
5498,prod_5498_7,7,0,738.14,Ksiazki,0.728,Ksiazki
5499,prod_5499_1,1,0,700.83,Ksiazki,0.674,Ksiazki
5499,prod_5499_2,2,0,24.04,Ksiazki,0.819,Ksiazki
5499,prod_5499_3,3,0,227.45,Elektronika,0.619,Ksiazki
5499,prod_5499_4,4,0,801.66,Ksiazki,0.197,Ksiazki
5499,prod_5499_5,5,0,1912.94,Ksiazki,0.201,Ksiazki
5499,prod_5499_6,6,0,587.61,Ksiazki,0.63,Ksiazki
5499,prod_5499_7,7,0,304.94,Ksiazki,0.686,Ksiazki
5499,prod_5499_8,8,0,311.0,Ksiazki,0.516,Ksiazki
5499,prod_5499_9,9,0,536.02,Ksiazki,0.286,Ksiazki
5499,prod_5499_10,10,0,121.75,Ksiazki,0.732,Ksiazki
5499,prod_5499_11,11,0,165.59,Ksiazki,0.1,Ksiazki
5500,prod_5500_1,1,0,138.49,Ksiazki,0.286,Ksiazki
5500,prod_5500_2,2,1,492.16,Ksiazki,0.321,Ksiazki
5500,prod_5500_3,3,0,88.09,Elektronika,0.521,Ksiazki
5500,prod_5500_4,4,0,245.8,Ksiazki,0.735,Ksiazki
5500,prod_5500_5,5,0,279.46,Ksiazki,0.452,Ksiazki
5501,prod_5501_1,1,0,275.11,Ksiazki,0.34,Elektronika
5501,prod_5501_2,2,0,58.22,Elektronika,0.59,Elektronika
5501,prod_5501_3,3,0,319.44,Ksiazki,0.484,Elektronika
5501,prod_5501_4,4,0,521.49,Odziez,0.412,Elektronika
5501,prod_5501_5,5,1,86.85,Elektronika,0.452,Elektronika
5501,prod_5501_6,6,0,244.42,Elektronika,0.335,Elektronika
5501,prod_5501_7,7,0,1348.43,Elektronika,0.192,Elektronika
5502,prod_5502_1,1,0,375.31,Elektronika,0.441,Odziez
5502,prod_5502_2,2,0,127.91,Odziez,0.848,Odziez
5502,prod_5502_3,3,0,214.53,Odziez,0.701,Odziez
5502,prod_5502_4,4,0,146.87,Odziez,0.525,Odziez
5502,prod_5502_5,5,1,493.99,Elektronika,0.988,Odziez
5502,prod_5502_6,6,0,53.36,Odziez,0.494,Odziez
5502,prod_5502_7,7,0,115.16,Odziez,0.261,Odziez
5502,prod_5502_8,8,0,1386.63,Odziez,0.255,Odziez
5502,prod_5502_9,9,0,687.16,Odziez,0.458,Odziez
5502,prod_5502_10,10,0,325.72,Odziez,0.524,Odziez
5502,prod_5502_11,11,0,151.39,Odziez,0.427,Odziez
5503,prod_5503_1,1,0,285.33,Elektronika,0.516,Elektronika
5503,prod_5503_2,2,1,233.05,Elektronika,0.571,Elektronika
5503,prod_5503_3,3,0,252.22,Elektronika,0.287,Elektronika
5503,prod_5503_4,4,0,88.99,Elektronika,0.388,Elektronika
5503,prod_5503_5,5,0,183.15,Elektronika,0.184,Elektronika
5504,prod_5504_1,1,0,104.24,Odziez,0.22,Elektronika
5504,prod_5504_2,2,0,354.1,Ksiazki,0.508,Elektronika
5504,prod_5504_3,3,0,101.45,Odziez,0.664,Elektronika
5504,prod_5504_4,4,0,814.98,Odziez,0.402,Elektronika
5504,prod_5504_5,5,0,31.49,Elektronika,0.87,Elektronika
5504,prod_5504_6,6,0,351.33,Elektronika,0.268,Elektronika
5504,prod_5504_7,7,0,46.77,Elektronika,0.701,Elektronika
5504,prod_5504_8,8,0,88.48,Ksiazki,0.229,Elektronika
5504,prod_5504_9,9,0,867.12,Elektronika,0.263,Elektronika
5505,prod_5505_1,1,0,269.64,Elektronika,0.341,Elektronika
5505,prod_5505_2,2,0,65.08,Elektronika,0.712,Elektronika
5505,prod_5505_3,3,0,370.33,Elektronika,0.596,Elektronika
5505,prod_5505_4,4,0,258.13,Elektronika,0.533,Elektronika
5505,prod_5505_5,5,0,183.71,Elektronika,0.695,Elektronika
5505,prod_5505_6,6,0,111.42,Elektronika,0.26,Elektronika
5505,prod_5505_7,7,0,227.77,Elektronika,0.41,Elektronika
5505,prod_5505_8,8,0,1749.04,Elektronika,0.691,Elektronika
5505,prod_5505_9,9,0,190.1,Elektronika,0.687,Elektronika
5506,prod_5506_1,1,0,964.69,Ksiazki,0.377,Odziez
5506,prod_5506_2,2,0,133.1,Odziez,0.183,Odziez
5506,prod_5506_3,3,0,134.59,Odziez,0.475,Odziez
5506,prod_5506_4,4,0,70.54,Odziez,0.845,Odziez
5506,prod_5506_5,5,0,90.51,Odziez,0.562,Odziez
5506,prod_5506_6,6,0,349.17,Odziez,0.405,Odziez
5506,prod_5506_7,7,0,75.32,Odziez,0.394,Odziez
5506,prod_5506_8,8,0,366.68,Ksiazki,0.106,Odziez
5506,prod_5506_9,9,0,602.8,Odziez,0.126,Odziez
5506,prod_5506_10,10,0,60.66,Elektronika,0.906,Odziez
5506,prod_5506_11,11,0,167.16,Odziez,0.328,Odziez
5506,prod_5506_12,12,0,295.47,Odziez,0.593,Odziez
5507,prod_5507_1,1,0,238.05,Elektronika,0.772,Elektronika
5507,prod_5507_2,2,0,322.68,Elektronika,0.646,Elektronika
5507,prod_5507_3,3,0,60.6,Elektronika,0.597,Elektronika
5507,prod_5507_4,4,0,1055.85,Odziez,0.1,Elektronika
5507,prod_5507_5,5,1,103.06,Elektronika,0.794,Elektronika
5507,prod_5507_6,6,0,574.63,Elektronika,0.475,Elektronika
5507,prod_5507_7,7,0,95.98,Elektronika,0.392,Elektronika
5507,prod_5507_8,8,0,207.69,Elektronika,0.546,Elektronika
5507,prod_5507_9,9,0,130.97,Elektronika,0.203,Elektronika
5507,prod_5507_10,10,0,759.37,Elektronika,0.1,Elektronika
5507,prod_5507_11,11,1,55.5,Elektronika,0.363,Elektronika
5508,prod_5508_1,1,0,684.29,Odziez,0.904,Elektronika
5508,prod_5508_2,2,1,509.82,Elektronika,0.394,Elektronika
5508,prod_5508_3,3,0,355.86,Odziez,0.36,Elektronika
5508,prod_5508_4,4,0,320.05,Elektronika,0.358,Elektronika
5508,prod_5508_5,5,0,163.57,Ksiazki,0.191,Elektronika
5508,prod_5508_6,6,0,77.71,Ksiazki,0.344,Elektronika
5508,prod_5508_7,7,0,325.9,Elektronika,0.987,Elektronika
5508,prod_5508_8,8,0,129.43,Elektronika,0.216,Elektronika
5508,prod_5508_9,9,0,170.61,Ksiazki,0.378,Elektronika
5509,prod_5509_1,1,0,192.42,Elektronika,0.251,Elektronika
5509,prod_5509_2,2,1,381.11,Elektronika,0.635,Elektronika
5509,prod_5509_3,3,0,59.38,Elektronika,0.316,Elektronika
5509,prod_5509_4,4,0,211.91,Elektronika,0.291,Elektronika
5509,prod_5509_5,5,0,388.77,Elektronika,0.287,Elektronika
5509,prod_5509_6,6,0,363.52,Elektronika,0.427,Elektronika
5509,prod_5509_7,7,1,502.97,Elektronika,0.527,Elektronika
5509,prod_5509_8,8,0,196.43,Elektronika,0.911,Elektronika
5509,prod_5509_9,9,0,227.71,Odziez,0.61,Elektronika
5509,prod_5509_10,10,0,1056.01,Elektronika,0.475,Elektronika
5510,prod_5510_1,1,0,43.23,Ksiazki,0.802,Ksiazki
5510,prod_5510_2,2,0,51.88,Ksiazki,0.691,Ksiazki
5510,prod_5510_3,3,0,233.12,Ksiazki,0.286,Ksiazki
5510,prod_5510_4,4,1,395.03,Ksiazki,0.689,Ksiazki
5510,prod_5510_5,5,0,78.05,Ksiazki,0.809,Ksiazki
5510,prod_5510_6,6,0,447.5,Elektronika,0.689,Ksiazki
5510,prod_5510_7,7,0,544.86,Ksiazki,0.684,Ksiazki
5510,prod_5510_8,8,0,71.74,Ksiazki,0.643,Ksiazki
5511,prod_5511_1,1,0,89.21,Ksiazki,0.608,Ksiazki
5511,prod_5511_2,2,0,124.32,Ksiazki,0.452,Ksiazki
5511,prod_5511_3,3,0,177.68,Odziez,0.407,Ksiazki
5511,prod_5511_4,4,0,398.39,Ksiazki,0.741,Ksiazki
5511,prod_5511_5,5,0,50.75,Ksiazki,0.415,Ksiazki
5512,prod_5512_1,1,0,61.09,Odziez,0.841,Odziez
5512,prod_5512_2,2,0,255.16,Odziez,0.272,Odziez
5512,prod_5512_3,3,0,612.97,Ksiazki,0.288,Odziez
5512,prod_5512_4,4,0,362.08,Odziez,0.614,Odziez
5512,prod_5512_5,5,0,599.8,Elektronika,0.337,Odziez
5512,prod_5512_6,6,0,613.22,Odziez,0.471,Odziez
5512,prod_5512_7,7,0,377.5,Odziez,0.225,Odziez
5512,prod_5512_8,8,0,198.55,Odziez,0.447,Odziez
5512,prod_5512_9,9,0,299.1,Odziez,0.155,Odziez
5512,prod_5512_10,10,0,93.24,Odziez,0.372,Odziez
5512,prod_5512_11,11,0,236.19,Odziez,0.624,Odziez
5512,prod_5512_12,12,0,376.93,Odziez,0.354,Odziez
5513,prod_5513_1,1,0,82.32,Odziez,0.541,Odziez
5513,prod_5513_2,2,0,326.18,Odziez,0.136,Odziez
5513,prod_5513_3,3,0,126.24,Odziez,0.257,Odziez
5513,prod_5513_4,4,0,238.6,Odziez,0.173,Odziez
5513,prod_5513_5,5,0,71.81,Odziez,0.495,Odziez
5513,prod_5513_6,6,0,488.53,Odziez,0.515,Odziez
5513,prod_5513_7,7,0,204.61,Odziez,0.104,Odziez
5514,prod_5514_1,1,0,321.43,Elektronika,0.353,Elektronika
5514,prod_5514_2,2,0,120.92,Elektronika,0.153,Elektronika
5514,prod_5514_3,3,0,341.78,Elektronika,0.592,Elektronika
5514,prod_5514_4,4,0,244.17,Elektronika,0.46,Elektronika
5514,prod_5514_5,5,0,1572.97,Elektronika,0.614,Elektronika
5514,prod_5514_6,6,0,426.51,Elektronika,0.525,Elektronika
5514,prod_5514_7,7,0,121.82,Elektronika,0.423,Elektronika
5514,prod_5514_8,8,0,473.47,Elektronika,0.343,Elektronika
5514,prod_5514_9,9,1,82.03,Elektronika,0.609,Elektronika
5514,prod_5514_10,10,0,481.1,Elektronika,0.701,Elektronika
5514,prod_5514_11,11,0,79.31,Elektronika,0.886,Elektronika
5515,prod_5515_1,1,0,64.87,Elektronika,0.718,Odziez
5515,prod_5515_2,2,0,294.54,Odziez,0.52,Odziez
5515,prod_5515_3,3,0,209.96,Odziez,0.239,Odziez
5515,prod_5515_4,4,0,30.65,Odziez,0.521,Odziez
5515,prod_5515_5,5,0,54.4,Odziez,0.251,Odziez
5515,prod_5515_6,6,0,127.42,Odziez,0.499,Odziez
5515,prod_5515_7,7,0,908.27,Odziez,0.468,Odziez
5515,prod_5515_8,8,0,19.19,Odziez,0.459,Odziez
5515,prod_5515_9,9,0,82.82,Odziez,0.304,Odziez
5515,prod_5515_10,10,0,211.98,Odziez,0.26,Odziez
5515,prod_5515_11,11,0,124.26,Odziez,0.181,Odziez
5515,prod_5515_12,12,0,390.55,Ksiazki,0.502,Odziez
5516,prod_5516_1,1,1,100.34,Elektronika,0.518,Odziez
5516,prod_5516_2,2,1,110.68,Odziez,0.8,Odziez
5516,prod_5516_3,3,0,755.98,Odziez,0.334,Odziez
5516,prod_5516_4,4,0,64.11,Odziez,0.602,Odziez
5516,prod_5516_5,5,0,484.37,Odziez,0.5,Odziez
5516,prod_5516_6,6,0,220.5,Odziez,0.652,Odziez
5516,prod_5516_7,7,0,241.85,Odziez,0.399,Odziez
5516,prod_5516_8,8,0,142.17,Elektronika,0.501,Odziez
5516,prod_5516_9,9,0,473.41,Odziez,0.34,Odziez
5516,prod_5516_10,10,0,483.32,Ksiazki,0.371,Odziez
5516,prod_5516_11,11,0,230.4,Odziez,0.541,Odziez
5517,prod_5517_1,1,1,287.05,Odziez,0.895,Odziez
5517,prod_5517_2,2,0,220.95,Odziez,0.597,Odziez
5517,prod_5517_3,3,0,300.18,Odziez,0.188,Odziez
5517,prod_5517_4,4,0,149.1,Odziez,0.162,Odziez
5517,prod_5517_5,5,0,410.0,Odziez,0.476,Odziez
5517,prod_5517_6,6,0,52.67,Ksiazki,0.453,Odziez
5517,prod_5517_7,7,0,518.4,Odziez,0.28,Odziez
5517,prod_5517_8,8,0,368.03,Odziez,0.776,Odziez
5517,prod_5517_9,9,0,190.94,Odziez,0.271,Odziez
5517,prod_5517_10,10,0,65.3,Odziez,0.594,Odziez
5517,prod_5517_11,11,0,244.64,Elektronika,0.554,Odziez
5518,prod_5518_1,1,1,94.11,Odziez,0.56,Odziez
5518,prod_5518_2,2,0,124.75,Elektronika,0.498,Odziez
5518,prod_5518_3,3,0,348.71,Odziez,0.45,Odziez
5518,prod_5518_4,4,0,309.83,Odziez,0.371,Odziez
5518,prod_5518_5,5,0,313.87,Ksiazki,0.8,Odziez
5518,prod_5518_6,6,0,855.13,Odziez,0.607,Odziez
5518,prod_5518_7,7,0,82.07,Odziez,0.818,Odziez
5518,prod_5518_8,8,0,42.03,Elektronika,0.598,Odziez
5519,prod_5519_1,1,0,143.12,Odziez,0.459,Odziez
5519,prod_5519_2,2,0,288.89,Odziez,0.911,Odziez
5519,prod_5519_3,3,0,3288.4,Ksiazki,0.628,Odziez
5519,prod_5519_4,4,0,658.58,Odziez,0.188,Odziez
5519,prod_5519_5,5,0,169.36,Odziez,0.533,Odziez
5519,prod_5519_6,6,0,122.84,Odziez,0.474,Odziez
5519,prod_5519_7,7,0,153.83,Odziez,0.579,Odziez
5519,prod_5519_8,8,0,726.42,Ksiazki,0.189,Odziez
5519,prod_5519_9,9,1,61.74,Odziez,0.591,Odziez
5519,prod_5519_10,10,0,493.39,Odziez,0.344,Odziez
5520,prod_5520_1,1,0,1338.92,Odziez,0.775,Odziez
5520,prod_5520_2,2,0,143.04,Odziez,0.442,Odziez
5520,prod_5520_3,3,0,108.87,Odziez,0.79,Odziez
5520,prod_5520_4,4,0,240.02,Odziez,0.498,Odziez
5520,prod_5520_5,5,0,86.39,Elektronika,0.552,Odziez
5520,prod_5520_6,6,0,320.15,Odziez,0.107,Odziez
5520,prod_5520_7,7,0,936.95,Ksiazki,0.857,Odziez
5521,prod_5521_1,1,0,358.69,Elektronika,0.288,Elektronika
5521,prod_5521_2,2,0,1172.32,Elektronika,0.491,Elektronika
5521,prod_5521_3,3,0,210.45,Elektronika,0.1,Elektronika
5521,prod_5521_4,4,0,82.76,Elektronika,0.828,Elektronika
5521,prod_5521_5,5,0,60.05,Elektronika,0.329,Elektronika
5521,prod_5521_6,6,0,619.85,Elektronika,0.393,Elektronika
5521,prod_5521_7,7,0,218.01,Elektronika,0.749,Elektronika
5521,prod_5521_8,8,0,60.23,Elektronika,0.242,Elektronika
5521,prod_5521_9,9,0,865.58,Elektronika,0.151,Elektronika
5522,prod_5522_1,1,1,251.34,Elektronika,0.578,Elektronika
5522,prod_5522_2,2,0,223.29,Elektronika,0.65,Elektronika
5522,prod_5522_3,3,0,152.44,Elektronika,0.661,Elektronika
5522,prod_5522_4,4,0,315.92,Elektronika,0.224,Elektronika
5522,prod_5522_5,5,0,447.7,Elektronika,0.47,Elektronika
5522,prod_5522_6,6,0,169.24,Elektronika,0.922,Elektronika
5522,prod_5522_7,7,0,225.02,Elektronika,0.287,Elektronika
5522,prod_5522_8,8,0,191.11,Elektronika,0.499,Elektronika
5522,prod_5522_9,9,0,224.75,Elektronika,0.443,Elektronika
5522,prod_5522_10,10,0,208.7,Ksiazki,0.226,Elektronika
5522,prod_5522_11,11,0,293.05,Elektronika,0.542,Elektronika
5522,prod_5522_12,12,0,647.49,Elektronika,0.815,Elektronika
5523,prod_5523_1,1,1,345.99,Odziez,0.718,Odziez
5523,prod_5523_2,2,0,112.29,Odziez,0.775,Odziez
5523,prod_5523_3,3,0,926.59,Odziez,0.627,Odziez
5523,prod_5523_4,4,0,266.5,Odziez,0.716,Odziez
5523,prod_5523_5,5,0,540.44,Odziez,0.361,Odziez
5523,prod_5523_6,6,0,161.19,Odziez,0.423,Odziez
5523,prod_5523_7,7,0,1165.3,Odziez,0.453,Odziez
5523,prod_5523_8,8,0,116.71,Odziez,0.646,Odziez
5523,prod_5523_9,9,0,70.95,Odziez,0.376,Odziez
5524,prod_5524_1,1,1,167.41,Ksiazki,0.234,Ksiazki
5524,prod_5524_2,2,0,101.26,Ksiazki,0.699,Ksiazki
5524,prod_5524_3,3,0,413.12,Ksiazki,0.746,Ksiazki
5524,prod_5524_4,4,0,125.12,Ksiazki,0.524,Ksiazki
5524,prod_5524_5,5,0,62.12,Ksiazki,0.489,Ksiazki
5524,prod_5524_6,6,0,380.31,Ksiazki,0.726,Ksiazki
5524,prod_5524_7,7,0,234.96,Ksiazki,0.205,Ksiazki
5525,prod_5525_1,1,0,229.67,Ksiazki,0.546,Ksiazki
5525,prod_5525_2,2,0,27.44,Ksiazki,0.501,Ksiazki
5525,prod_5525_3,3,0,290.61,Ksiazki,0.247,Ksiazki
5525,prod_5525_4,4,0,534.31,Ksiazki,0.822,Ksiazki
5525,prod_5525_5,5,0,449.4,Ksiazki,0.687,Ksiazki
5525,prod_5525_6,6,0,444.06,Ksiazki,0.315,Ksiazki
5525,prod_5525_7,7,0,369.58,Ksiazki,0.423,Ksiazki
5525,prod_5525_8,8,0,290.4,Ksiazki,0.1,Ksiazki
5525,prod_5525_9,9,0,565.98,Ksiazki,0.335,Ksiazki
5525,prod_5525_10,10,0,735.79,Ksiazki,0.599,Ksiazki
5525,prod_5525_11,11,0,168.26,Ksiazki,0.166,Ksiazki
5526,prod_5526_1,1,1,883.16,Elektronika,0.561,Elektronika
5526,prod_5526_2,2,0,919.35,Elektronika,0.406,Elektronika
5526,prod_5526_3,3,0,107.66,Ksiazki,0.312,Elektronika
5526,prod_5526_4,4,0,457.58,Elektronika,0.595,Elektronika
5526,prod_5526_5,5,0,119.07,Elektronika,0.394,Elektronika
5526,prod_5526_6,6,0,64.67,Elektronika,0.438,Elektronika
5526,prod_5526_7,7,0,168.81,Elektronika,0.172,Elektronika
5526,prod_5526_8,8,0,269.77,Odziez,0.349,Elektronika
5527,prod_5527_1,1,0,198.37,Elektronika,0.734,Elektronika
5527,prod_5527_2,2,1,725.52,Elektronika,0.238,Elektronika
5527,prod_5527_3,3,0,21.51,Elektronika,0.813,Elektronika
5527,prod_5527_4,4,0,1789.26,Ksiazki,0.376,Elektronika
5527,prod_5527_5,5,0,151.41,Ksiazki,0.42,Elektronika
5527,prod_5527_6,6,0,1203.79,Elektronika,0.824,Elektronika
5527,prod_5527_7,7,0,258.27,Elektronika,0.451,Elektronika
5528,prod_5528_1,1,0,124.07,Odziez,0.373,Odziez
5528,prod_5528_2,2,0,178.64,Odziez,0.859,Odziez
5528,prod_5528_3,3,0,161.77,Odziez,0.508,Odziez
5528,prod_5528_4,4,0,72.95,Ksiazki,0.351,Odziez
5528,prod_5528_5,5,0,88.68,Odziez,0.237,Odziez
5528,prod_5528_6,6,0,166.27,Odziez,0.505,Odziez
5528,prod_5528_7,7,0,166.45,Elektronika,0.697,Odziez
5529,prod_5529_1,1,0,132.1,Odziez,0.534,Elektronika
5529,prod_5529_2,2,0,297.53,Elektronika,0.387,Elektronika
5529,prod_5529_3,3,0,767.45,Elektronika,0.554,Elektronika
5529,prod_5529_4,4,0,225.14,Elektronika,0.241,Elektronika
5529,prod_5529_5,5,0,379.85,Odziez,0.603,Elektronika
5530,prod_5530_1,1,0,1198.09,Elektronika,0.292,Elektronika
5530,prod_5530_2,2,0,57.4,Elektronika,0.201,Elektronika
5530,prod_5530_3,3,0,221.23,Elektronika,0.412,Elektronika
5530,prod_5530_4,4,1,136.77,Elektronika,0.48,Elektronika
5530,prod_5530_5,5,0,363.44,Elektronika,0.354,Elektronika
5530,prod_5530_6,6,0,113.07,Elektronika,0.793,Elektronika
5530,prod_5530_7,7,0,252.63,Elektronika,0.338,Elektronika
5530,prod_5530_8,8,0,173.47,Elektronika,0.218,Elektronika
5530,prod_5530_9,9,0,313.1,Elektronika,0.39,Elektronika
5530,prod_5530_10,10,0,238.31,Elektronika,0.165,Elektronika
5530,prod_5530_11,11,0,438.19,Elektronika,0.774,Elektronika
5531,prod_5531_1,1,1,77.37,Odziez,0.526,Odziez
5531,prod_5531_2,2,0,83.26,Odziez,0.389,Odziez
5531,prod_5531_3,3,0,246.15,Ksiazki,0.756,Odziez
5531,prod_5531_4,4,0,143.19,Odziez,0.398,Odziez
5531,prod_5531_5,5,0,388.01,Odziez,0.613,Odziez
5531,prod_5531_6,6,0,36.21,Ksiazki,0.631,Odziez
5531,prod_5531_7,7,0,621.14,Odziez,0.1,Odziez
5531,prod_5531_8,8,0,576.51,Ksiazki,0.567,Odziez
5531,prod_5531_9,9,1,239.36,Odziez,0.838,Odziez
5531,prod_5531_10,10,0,482.13,Odziez,0.317,Odziez
5532,prod_5532_1,1,0,209.91,Ksiazki,0.161,Ksiazki
5532,prod_5532_2,2,0,410.34,Ksiazki,0.556,Ksiazki
5532,prod_5532_3,3,0,113.42,Ksiazki,0.775,Ksiazki
5532,prod_5532_4,4,0,154.58,Ksiazki,0.291,Ksiazki
5532,prod_5532_5,5,0,135.58,Ksiazki,0.526,Ksiazki
5532,prod_5532_6,6,0,78.21,Ksiazki,0.203,Ksiazki
5532,prod_5532_7,7,0,98.32,Odziez,0.435,Ksiazki
5532,prod_5532_8,8,0,112.75,Ksiazki,0.622,Ksiazki
5532,prod_5532_9,9,0,1055.81,Ksiazki,0.463,Ksiazki
5533,prod_5533_1,1,0,571.6,Elektronika,0.463,Elektronika
5533,prod_5533_2,2,0,471.99,Odziez,0.1,Elektronika
5533,prod_5533_3,3,0,324.21,Elektronika,0.1,Elektronika
5533,prod_5533_4,4,0,60.01,Elektronika,0.36,Elektronika
5533,prod_5533_5,5,0,420.95,Ksiazki,0.501,Elektronika
5533,prod_5533_6,6,0,166.41,Elektronika,0.553,Elektronika
5533,prod_5533_7,7,0,51.79,Elektronika,0.811,Elektronika
5533,prod_5533_8,8,0,911.94,Elektronika,0.313,Elektronika
5534,prod_5534_1,1,0,210.18,Odziez,0.193,Odziez
5534,prod_5534_2,2,1,71.78,Odziez,0.524,Odziez
5534,prod_5534_3,3,0,370.72,Odziez,0.391,Odziez
5534,prod_5534_4,4,0,179.45,Odziez,0.433,Odziez
5534,prod_5534_5,5,0,317.03,Odziez,0.564,Odziez
5534,prod_5534_6,6,0,95.87,Odziez,0.1,Odziez
5534,prod_5534_7,7,0,522.87,Odziez,0.564,Odziez
5534,prod_5534_8,8,0,53.25,Odziez,0.354,Odziez
5534,prod_5534_9,9,0,181.26,Odziez,0.432,Odziez
5534,prod_5534_10,10,0,2128.39,Odziez,0.25,Odziez
5534,prod_5534_11,11,0,638.54,Odziez,0.622,Odziez
5534,prod_5534_12,12,0,157.37,Odziez,0.181,Odziez
5535,prod_5535_1,1,0,968.45,Ksiazki,0.403,Ksiazki
5535,prod_5535_2,2,0,118.38,Ksiazki,0.665,Ksiazki
5535,prod_5535_3,3,0,185.19,Ksiazki,0.941,Ksiazki
5535,prod_5535_4,4,0,626.15,Ksiazki,0.101,Ksiazki
5535,prod_5535_5,5,0,651.9,Ksiazki,0.284,Ksiazki
5536,prod_5536_1,1,1,51.58,Odziez,0.687,Odziez
5536,prod_5536_2,2,0,67.33,Odziez,0.112,Odziez
